Service;Nom_Cle_Partagee;Nom_commercial ;Nom technique;URL d'acces
TMS;altimetrie;Courbes de niveau Isohyse;ISOHYPSE;https://wxs.ign.fr/altimetrie/geoportail/tms/1.0.0/ISOHYPSE/metadata.json/
WFS;altimetrie;Courbes de niveau;ELEVATION.CONTOUR.LINE:courbe;https://wxs.ign.fr/altimetrie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;altimetrie;Masque de source du RGE Alti;ELEVATIONGRIDCOVERAGE.HIGHRES.QUALITY:source_fra;https://wxs.ign.fr/altimetrie/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Cartes des pentes;GEOGRAPHICALGRIDSYSTEMS.SLOPES.MOUNTAIN;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Courbes de niveau;ELEVATION.CONTOUR.LINE;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Estompage;ELEVATION.ELEVATIONGRIDCOVERAGE.SHADOW;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Estompage MNS;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES.MNS.SHADOW ;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Masque de source du RGE Alti;ELEVATIONGRIDCOVERAGE.HIGHRES.QUALITY;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de surface;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES.MNS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain BD Alti ;ELEVATION.ELEVATIONGRIDCOVERAGE;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain mondial SRTM3 ;ELEVATION.ELEVATIONGRIDCOVERAGE.SRTM3;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti ;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Seuils de pentes - Epandage - pour l’agriculture;ELEVATION.ELEVATIONGRIDCOVERAGE.THRESHOLD;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti Fr Metro;RGEALTI-MNT_PYR-ZIP_FXX_LAMB93_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti Guadeloupe;RGEALTI-MNT_PYR-ZIP_GLP_WGS84UTM20_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti Martinique;RGEALTI-MNT_PYR-ZIP_MTQ_WGS84UTM20_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti Guyane;RGEALTI-MNT_PYR-ZIP_GUF_UTM22RGFG95_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti La Reunion;RGEALTI-MNT_PYR-ZIP_REU_RGR92UTM40S_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti Saint-Pierre-et-Miquelon;RGEALTI-MNT_PYR-ZIP_SPM_RGSPM06U21_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;altimetrie;Modele numerique de terrain RGE Alti Mayotte;RGEALTI-MNT_PYR-ZIP_MYT_RGM04UTM38S_WMS;https://wxs.ign.fr/altimetrie/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;altimetrie;Masque vecteur source;ELEVATIONGRIDCOVERAGE.HIGHRES.QUALITY;https://wxs.ign.fr/altimetrie/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;altimetrie;Altitude;ELEVATION.SLOPES;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Cartes des pentes;GEOGRAPHICALGRIDSYSTEMS.SLOPES.MOUNTAIN;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Courbes de niveau;ELEVATION.CONTOUR.LINE;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Estompage;ELEVATION.ELEVATIONGRIDCOVERAGE.SHADOW;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Masque de source du RGE Alti;ELEVATIONGRIDCOVERAGE.HIGHRES.QUALITY;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Modele numerique de surface;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES.MNS;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Modele numerique de terrain BD Alti ;ELEVATION.ELEVATIONGRIDCOVERAGE;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Modele numerique de terrain mondial SRTM3 ;ELEVATION.ELEVATIONGRIDCOVERAGE.SRTM3;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Modele numerique de terrain RGE Alti ;ELEVATION.ELEVATIONGRIDCOVERAGE.HIGHRES;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Seuils de pentes - Epandage - pour l’agriculture;ELEVATION.ELEVATIONGRIDCOVERAGE.THRESHOLD;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;altimetrie;Trait de côte;ELEVATION.LEVEL0;https://wxs.ign.fr/altimetrie/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
Alticodage;calcul;Alticodage;SERVICE_CALCUL_ALTIMETRIQUE;https://wxs.ign.fr/calcul/alti/rest/elevation.{format}
Geocodage;calcul;geocodage direct;direct-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?
Geocodage;calcul;geocodage inverse;reverse-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?
Geocodage;calcul;geocodage completion;completion-geoportail;https://wxs.ign.fr/calcul/geoportail/geocodage/rest/0.1/reverse?
Isochrone;calcul;Isochrones - Pieton pgr;bdtopo-pgr-pieton;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?
Isochrone;calcul;Isochrones – Voiture pgr;bdtopo-pgr-voiture;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?
Isochrone;calcul;Isochrones - Pieton iso;bdtopo-iso-pieton;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?
Isochrone;calcul;Isochrones – Voiture iso;bdtopo-iso-voiture;https://wxs.ign.fr/calcul/geoportail/isochrone/rest/1.0.0/isochrone?
Itineraire;calcul;Calcul d'itineraire - Pieton osrm;bdtopo-osrm-pieton;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?
Itineraire;calcul;Calcul d'itineraire - Pieton pgr;bdtopo-pgr-pieton;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?
Itineraire;calcul;Calcul d'itineraire - Voiture osrm;bdtopo-osrm-voiture;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?
Itineraire;calcul;Calcul d'itineraire - Voiture pgr;bdtopo-pgr-voiture;https://wxs.ign.fr/calcul/geoportail/itineraire/rest/1.0.0/route?
Look4;calcul;Look4 - Adresses, lieux et points routiers ;location;https://wxs.ign.fr/calcul/look4/user
Look4;calcul;Look4 - Contenus du site Geoportail ;wwwLayers;https://wxs.ign.fr/calcul/look4/user
Look4;calcul;Look4 - Contenus du Geocatalogue ;geocatLayers;https://wxs.ign.fr/calcul/look4/user
Look4;calcul;Look4 - Index des voies par communes ;voies_nommees;https://wxs.ign.fr/calcul/look4/user
TMS;cartes;PLAN IGN;PLAN.IGN;https://wxs.ign.fr/cartes/geoportail/tms/1.0.0/PLAN.IGN/metadata.json/
WFS;cartes;Graphe de mosaiquage SCAN 50 1950;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN50.1950.GRAPHE:ta_france_cartes_50k_1950_date_wm;https://wxs.ign.fr/cartes/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartes;Graphe de mosaiquage SCAN 25;GEOGRAPHICAL.GRIDSYSTEMS.MAPS.SCAN25.GRAPHE-MOSAIQUAGE:graphe_scan25;https://wxs.ign.fr/cartes/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Raster;cartes;Carte de l'etat-major 1 : 10 000 (Environs de Paris 1818-1824);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR10;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;Carte de l'etat-major 1 : 40 000 (1820-1866);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR40;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;Plan IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;PLAN IGN J+1;GEOGRAPHICALGRIDSYSTEMS.MAPS.BDUNI.J1;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;Plan Terrier de Corse (XVIIIe siecle) V1;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V1;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;Plan Terrier de Corse (XVIIIe siecle) V2;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V2;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;SCAN 1000®;SCAN1000_PYR-JPEG_WLD_WM;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;SCAN 50® 1950;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN50.1950;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;SCAN Departemental®;SCANDEP_PYR-JPEG_FXX_WM;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Raster;cartes;SCAN Regional®;SCANREG_PYR-JPEG_WLD_WM;https://wxs.ign.fr/cartes/geoportail/r/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartes;Graphe de mosaiquage SCAN 25;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN25.GRAPHE-MOSAIQUAGE;https://wxs.ign.fr/cartes/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMTS;cartes;Carte de Guyane (1780 - Col Bonne);GEOGRAPHICALGRIDSYSTEMS.BONNE;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;Carte de l'etat-major 1 : 10 000 (Environs de Paris 1818-1824);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR10;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;Carte de l'etat-major 1 : 40 000 (1820-1866);GEOGRAPHICALGRIDSYSTEMS.ETATMAJOR40;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;Carte de Paris de 1906;GEOGRAPHICALGRIDSYSTEMS.1900TYPEMAPS;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;Mini-carte;GEOGRAPHICALGRIDSYSTEMS.MAPS.OVERVIEW;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;PLAN IGN;GEOGRAPHICALGRIDSYSTEMS.PLANIGNV2;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;PLAN IGN J+1;GEOGRAPHICALGRIDSYSTEMS.MAPS.BDUNI.J1;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;Plan Terrier de Corse (XVIIIe siecle) V1;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V1;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;Plan Terrier de Corse (XVIIIe siecle) V2;GEOGRAPHICALGRIDSYSTEMS.TERRIER_V2;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WMTS;cartes;SCAN 50 Historique 1950;GEOGRAPHICALGRIDSYSTEMS.MAPS.SCAN50.1950;https://wxs.ign.fr/cartes/geoportail/wmts?SERVICE=WMTS&VERSION=1.0.0&REQUEST=GetCapabilities
WFS;cartovecto;aerodrome;BDCARTO_V5:aerodrome;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;arrondissement;BDCARTO_V5:arrondissement;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;arrondissement municipal;BDCARTO_V5:arrondissement_municipal;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;bassinversant topographique;BDCARTO_V5:bassin_versant_topographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;cimetiere;BDCARTO_V5:cimetiere;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;collectivite territoriale;BDCARTO_V5:collectivite_territoriale;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;commune;BDCARTO_V5:commune;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;commune associee ou deleguee;BDCARTO_V5:commune_associee_ou_deleguee;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;construction lineaire;BDCARTO_V5:construction_lineaire;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;construction ponctuelle;BDCARTO_V5:construction_ponctuelle;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;construction surfacique;BDCARTO_V5:construction_surfacique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;cours d'eau;BDCARTO_V5:cours_d_eau;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;departement;BDCARTO_V5:departement;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;detail hydrographique;BDCARTO_V5:detail_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;detail orographique;BDCARTO_V5:detail_orographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;epci;BDCARTO_V5:epci;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;equipement de transport;BDCARTO_V5:equipement_de_transport;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;lieu dit non habite;BDCARTO_V5:lieu_dit_non_habite;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;ligne electrique;BDCARTO_V5:ligne_electrique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;limite terre mer;BDCARTO_V5:limite_terre_mer;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;nœud hydrographique;BDCARTO_V5:noeud_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;occupation du sol;BDCARTO_V5:occupation_du_sol;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;parc ou reserve;BDCARTO_V5:parc_ou_reserve;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;piste d'aerodrome;BDCARTO_V5:piste_d_aerodrome;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;plan d'eau;BDCARTO_V5:plan_d_eau;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;region;BDCARTO_V5:region;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;reservoir;BDCARTO_V5:reservoir;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;rond point;BDCARTO_V5:rond_point;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;route numerotee ou nommee;BDCARTO_V5:route_numerotee_ou_nommee;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;surface hydrographique;BDCARTO_V5:surface_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;transport parcable;BDCARTO_V5:transport_par_cable;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;troncon de route;BDCARTO_V5:troncon_de_route;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;troncon hydrographique;BDCARTO_V5:troncon_hydrographique;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;voie ferree nommee;BDCARTO_V5:voie_ferree_nommee;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;zone d'activite ou d'interet;BDCARTO_V5:zone_d_activite_ou_d_interet;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;zone d'habitation;BDCARTO_V5:zone_d_habitation;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;Clef Verte;LABELS.TOURISTIQUES:clef_verte;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;Pavillon Bleu;LABELS.TOURISTIQUES:pavillon_bleu;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;Stations vertes;LABELS.TOURISTIQUES:stations_vertes;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;Villages Etapes;LABELS.TOURISTIQUES:villages_etape;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;Contours IRIS France Entiere;STATISTICALUNITS.IRIS:contours_iris;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;cartovecto;Contours IRIS Grande Echelle France Entiere;STATISTICALUNITS.IRISGE:iris_ge;https://wxs.ign.fr/cartovecto/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Administratif;BDCARTO-ADMINISTRATIF_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Bati;BDCARTO-BATI_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Hydrographie;BDCARTO-HYDROGRAPHIE_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Lieux nommes;BDCARTO-LIEUX_NOMMES_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Zones occupation du sol;BDCARTO-OCCUPATION_DU_SOL_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Services et activites;BDCARTO-SERVICE_ET_ACTIVITES_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Transport;BDCARTO-TRANSPORT_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;BD CARTO® - Zones reglementees;BDCARTO-ZONES_REGLEMENTEES_WLD_WGS84G;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;Contours IRIS ;STATISTICALUNITS.IRIS;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;Contours IRIS Grande Echelle;STATISTICALUNITS.IRISGE;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;Clef Verte;CLEFVERTE;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;Pavillon Bleu;PAVILLONBLEU;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;Stations Vertes;STATIONSVERTES;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WMS Vecteur;cartovecto;Villages Etapes;VILLAGESETAPE;https://wxs.ign.fr/cartovecto/geoportail/v/wms?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities
WFS;clc;Corine Land Cover 1990 - France Metropolitaine ;LANDCOVER.CLC90_FR:clc90_fr;https://wxs.ign.fr/clc/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;clc;Corine Land Cover 2000 - France Metropolitaine ;LANDCOVER.CLC00_FR:clc00_fr;https://wxs.ign.fr/clc/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
WFS;clc;Corine Land Cover 2000 - Outre-Mer ;LANDCOVER.CLC00_DOM:clc00_dom;https://wxs.ign.fr/clc/geoportail/wfs?SERVICE=WFS&VERSION=2.0.0&REQUEST=GetCapabilities
